Frame,Sub Frame,IM EMG1,IM EMG5,IM EMG10
1587,17,1.09E-05,-2.84E-05,-2.07E-05
1587,18,-2.48E-06,-3.29E-05,-3.63E-05
1587,19,-5.12E-05,-3.85E-05,-4.99E-05
1588,0,-0.000113538,-4.16E-05,-6.40E-05
1588,1,-0.000164753,-4.17E-05,-7.48E-05
1588,2,-0.000200077,-4.05E-05,-7.44E-05
1588,3,-0.000205793,-3.84E-05,-6.40E-05
1588,4,-0.000164313,-3.56E-05,-5.13E-05
1588,5,-9.85E-05,-3.36E-05,-3.90E-05
1588,6,-3.71E-05,-3.26E-05,-2.75E-05
1588,7,1.93E-05,-3.16E-05,-1.86E-05
1588,8,6.71E-05,-3.06E-05,-1.34E-05
1588,9,0.000100516,-2.94E-05,-9.70E-06
1588,10,0.000126995,-2.75E-05,-4.29E-06
1588,11,0.000147412,-2.55E-05,2.89E-06
1588,12,0.000156316,-2.46E-05,7.36E-06
1588,13,0.000154069,-2.47E-05,3.60E-06
1588,14,0.000139485,-2.45E-05,-9.32E-06
1588,15,0.000112874,-2.32E-05,-2.38E-05
1588,16,8.63E-05,-2.13E-05,-3.05E-05
1588,17,7.39E-05,-1.86E-05,-3.15E-05
1588,18,7.91E-05,-1.47E-05,-3.47E-05
1588,19,9.47E-05,-1.00E-05,-3.91E-05
1589,0,0.00011128,-5.12E-06,-4.14E-05
1589,1,0.000121312,-8.69E-07,-4.38E-05
1589,2,0.000118618,1.13E-06,-4.56E-05
1589,3,0.000102444,3.47E-07,-4.13E-05
1589,4,7.81E-05,-1.88E-06,-2.82E-05
1589,5,4.87E-05,-5.14E-06,-9.57E-06
1589,6,1.57E-05,-9.19E-06,9.85E-06
1589,7,-1.48E-05,-1.21E-05,2.83E-05
1589,8,-3.69E-05,-1.31E-05,4.88E-05
1589,9,-5.30E-05,-1.39E-05,7.68E-05
1589,10,-6.75E-05,-1.62E-05,9.99E-05
1589,11,-7.82E-05,-1.99E-05,9.57E-05
1589,12,-8.64E-05,-2.43E-05,7.41E-05
1589,13,-9.58E-05,-2.87E-05,5.72E-05
1589,14,-0.000103147,-3.21E-05,4.25E-05
1589,15,-0.000105883,-3.32E-05,2.21E-05
1589,16,-0.000106559,-3.10E-05,-3.47E-06
1589,17,-0.000107801,-2.64E-05,-3.28E-05
1589,18,-0.000111098,-2.23E-05,-6.31E-05
1589,19,-0.000116592,-2.19E-05,-8.95E-05
1590,0,-0.000122079,-2.55E-05,-0.000106436
1590,1,-0.000124827,-3.07E-05,-0.00010776
1590,2,-0.000124176,-3.49E-05,-9.29E-05
1590,3,-0.000121128,-3.78E-05,-6.92E-05
1590,4,-0.000116282,-3.94E-05,-4.24E-05
1590,5,-0.000110542,-3.97E-05,-1.58E-05
1590,6,-0.000105913,-3.99E-05,6.50E-06
1590,7,-0.000102805,-4.11E-05,2.43E-05
1590,8,-9.89E-05,-4.32E-05,4.14E-05
1590,9,-9.24E-05,-4.49E-05,5.78E-05
1590,10,-8.51E-05,-4.47E-05,6.61E-05
1590,11,-8.32E-05,-4.25E-05,5.80E-05
1590,12,-9.10E-05,-3.94E-05,3.54E-05
1590,13,-0.000105513,-3.67E-05,1.27E-05
1590,14,-0.000118541,-3.38E-05,2.18E-06
1590,15,-0.000126346,-3.07E-05,3.58E-06
1590,16,-0.000132199,-2.77E-05,8.77E-06
1590,17,-0.000136754,-2.66E-05,7.76E-06
1590,18,-0.000136749,-2.84E-05,-3.10E-06
1590,19,-0.000133144,-3.14E-05,-1.49E-05
1591,0,-0.000127619,-3.39E-05,-2.02E-05
1591,1,-0.000119465,-3.69E-05,-2.15E-05
1591,2,-0.000110829,-3.98E-05,-2.17E-05
1591,3,-0.000104066,-4.03E-05,-2.05E-05
1591,4,-9.81E-05,-3.82E-05,-2.22E-05
1591,5,-9.22E-05,-3.66E-05,-3.36E-05
1591,6,-8.78E-05,-3.69E-05,-5.63E-05
1591,7,-8.65E-05,-3.73E-05,-8.30E-05
1591,8,-8.75E-05,-3.57E-05,-0.000103699
1591,9,-8.67E-05,-3.27E-05,-0.0001136
1591,10,-7.98E-05,-3.06E-05,-0.000115631
1591,11,-6.84E-05,-3.06E-05,-0.000118124
1591,12,-5.81E-05,-3.19E-05,-0.00012825
1591,13,-5.14E-05,-3.31E-05,-0.000144938
1591,14,-4.80E-05,-3.25E-05,-0.000158755
1591,15,-4.73E-05,-2.92E-05,-0.000159947
1591,16,-4.66E-05,-2.56E-05,-0.000146921
1591,17,-4.17E-05,-2.40E-05,-0.000128464
1591,18,-3.12E-05,-2.44E-05,-0.000115964
1591,19,-1.85E-05,-2.52E-05,-0.00011179
1592,0,-8.31E-06,-2.57E-05,-0.000111211
1592,1,-2.09E-06,-2.57E-05,-0.000111949
1592,2,9.54E-07,-2.56E-05,-0.000111993
1592,3,-5.77E-10,-2.56E-05,-0.000107971
1592,4,-9.51E-06,-2.52E-05,-0.000104197
1592,5,-3.04E-05,-2.41E-05,-0.000108282
1592,6,-5.77E-05,-2.31E-05,-0.00011812
1592,7,-8.38E-05,-2.40E-05,-0.000128017
1592,8,-0.000102006,-2.77E-05,-0.000137483
1592,9,-0.000108015,-3.30E-05,-0.000146642
1592,10,-0.000103301,-3.73E-05,-0.000153973
1592,11,-9.67E-05,-3.92E-05,-0.000159373
1592,12,-9.56E-05,-3.95E-05,-0.000164383
1592,13,-9.45E-05,-3.98E-05,-0.000169595
1592,14,-8.02E-05,-4.02E-05,-0.000173579
1592,15,-4.79E-05,-3.93E-05,-0.000174402
1592,16,-5.97E-06,-3.65E-05,-0.000171571
1592,17,3.35E-05,-3.19E-05,-0.000166154
1592,18,6.27E-05,-2.72E-05,-0.00015928
1592,19,7.79E-05,-2.46E-05,-0.000151089
1593,0,7.78E-05,-2.52E-05,-0.000140851
1593,1,6.69E-05,-2.76E-05,-0.000129078
1593,2,5.49E-05,-2.88E-05,-0.000116719
1593,3,4.75E-05,-2.80E-05,-0.00010179
1593,4,4.70E-05,-2.67E-05,-8.52E-05
1593,5,5.73E-05,-2.70E-05,-7.33E-05
1593,6,7.46E-05,-2.91E-05,-6.63E-05
1593,7,8.72E-05,-3.08E-05,-5.96E-05
1593,8,8.78E-05,-2.92E-05,-5.46E-05
1593,9,8.33E-05,-2.56E-05,-5.40E-05
1593,10,8.32E-05,-2.31E-05,-5.75E-05
1593,11,8.10E-05,-2.23E-05,-6.68E-05
1593,12,6.29E-05,-2.13E-05,-8.43E-05
1593,13,2.91E-05,-1.89E-05,-0.000115469
1593,14,-8.52E-06,-1.62E-05,-0.000170733
1593,15,-4.25E-05,-1.55E-05,-0.000244827
1593,16,-7.44E-05,-1.56E-05,-0.000306147
1593,17,-0.000106329,-1.52E-05,-0.000327316
1593,18,-0.000133496,-1.54E-05,-0.000308258
1593,19,-0.000147303,-1.74E-05,-0.000264553
1594,0,-0.000148468,-2.11E-05,-0.00021285
1594,1,-0.000148207,-2.55E-05,-0.000164762
1594,2,-0.000152928,-2.90E-05,-0.000121009
1594,3,-0.000162295,-3.08E-05,-7.43E-05
1594,4,-0.000180177,-3.21E-05,-2.18E-05
1594,5,-0.000212727,-3.42E-05,2.92E-05
1594,6,-0.000253743,-3.71E-05,6.92E-05
1594,7,-0.000280992,-4.04E-05,9.54E-05
1594,8,-0.000277804,-4.26E-05,0.000107352
1594,9,-0.00024614,-4.28E-05,0.000102869
1594,10,-0.000193203,-4.30E-05,8.18E-05
1594,11,-0.000127477,-4.46E-05,4.89E-05
1594,12,-6.11E-05,-4.60E-05,1.12E-05
1594,13,1.40E-07,-4.55E-05,-2.84E-05
1594,14,5.55E-05,-4.36E-05,-6.86E-05
1594,15,9.95E-05,-4.01E-05,-0.000103044
1594,16,0.00012823,-3.67E-05,-0.0001269
1594,17,0.000148201,-3.57E-05,-0.000144482
1594,18,0.000157662,-3.72E-05,-0.000152937
1594,19,0.000146634,-3.96E-05,-0.000141651
1595,0,0.000123313,-4.16E-05,-0.000115582
1595,1,9.92E-05,-4.31E-05,-8.53E-05
1595,2,7.33E-05,-4.43E-05,-5.10E-05
1595,3,4.85E-05,-4.47E-05,-1.56E-05
1595,4,2.51E-05,-4.39E-05,1.38E-05
1595,5,-7.96E-06,-4.32E-05,3.11E-05
1595,6,-5.59E-05,-4.46E-05,2.69E-05
1595,7,-0.000107499,-4.85E-05,-2.23E-07
1595,8,-0.000145465,-5.28E-05,-3.59E-05
1595,9,-0.000164174,-5.42E-05,-6.70E-05
1595,10,-0.000169779,-5.19E-05,-8.78E-05
1595,11,-0.000166304,-4.69E-05,-9.34E-05
1595,12,-0.000152309,-4.04E-05,-8.74E-05
1595,13,-0.000128546,-3.38E-05,-8.11E-05
1595,14,-9.88E-05,-2.98E-05,-8.10E-05
1595,15,-6.55E-05,-2.87E-05,-8.58E-05
1595,16,-3.14E-05,-2.79E-05,-9.14E-05
1595,17,-1.12E-06,-2.61E-05,-9.23E-05
1595,18,2.02E-05,-2.43E-05,-8.74E-05
1595,19,2.85E-05,-2.35E-05,-8.14E-05
1596,0,2.39E-05,-2.45E-05,-7.43E-05
1596,1,1.39E-05,-2.67E-05,-6.23E-05
1596,2,7.03E-06,-2.90E-05,-4.84E-05
1596,3,6.86E-06,-3.03E-05,-3.48E-05
1596,4,1.20E-05,-3.00E-05,-1.62E-05
1596,5,1.36E-05,-2.83E-05,3.85E-06
1596,6,3.22E-06,-2.66E-05,1.32E-05
1596,7,-1.39E-05,-2.60E-05,1.51E-05
1596,8,-2.84E-05,-2.59E-05,1.71E-05
1596,9,-4.00E-05,-2.56E-05,1.62E-05
1596,10,-5.02E-05,-2.60E-05,1.49E-05
1596,11,-5.96E-05,-2.74E-05,2.05E-05
1596,12,-6.87E-05,-2.90E-05,3.08E-05
1596,13,-7.70E-05,-3.00E-05,3.73E-05
1596,14,-8.58E-05,-3.05E-05,3.46E-05
1596,15,-0.000102776,-3.07E-05,2.41E-05
1596,16,-0.000136937,-3.09E-05,1.18E-05
1596,17,-0.00018079,-3.07E-05,4.06E-06
1596,18,-0.000207763,-2.91E-05,2.62E-06
1596,19,-0.00020096,-2.65E-05,4.45E-06
1597,0,-0.00016873,-2.49E-05,6.20E-06
1597,1,-0.000128131,-2.60E-05,7.47E-06
1597,2,-9.08E-05,-2.85E-05,7.50E-06
1597,3,-6.17E-05,-3.00E-05,4.63E-06
1597,4,-3.94E-05,-2.96E-05,9.28E-07
1597,5,-1.97E-05,-2.97E-05,-5.55E-07
1597,6,-3.47E-06,-3.15E-05,-1.65E-06
1597,7,2.45E-06,-3.44E-05,-6.75E-06
1597,8,-8.82E-06,-3.64E-05,-1.76E-05
1597,9,-3.58E-05,-3.71E-05,-3.13E-05
1597,10,-7.32E-05,-3.66E-05,-4.75E-05
1597,11,-0.000123905,-3.38E-05,-7.49E-05
1597,12,-0.000173769,-2.92E-05,-0.000110021
1597,13,-0.000192043,-2.50E-05,-0.000131103
1597,14,-0.000185021,-2.14E-05,-0.000131424
1597,15,-0.000173375,-1.81E-05,-0.000120161
1597,16,-0.000151753,-1.57E-05,-1.00E-04
1597,17,-0.000121592,-1.43E-05,-7.44E-05
1597,18,-9.42E-05,-1.29E-05,-5.06E-05
1597,19,-7.02E-05,-1.15E-05,-3.30E-05
1598,0,-5.02E-05,-1.10E-05,-2.79E-05
1598,1,-3.51E-05,-1.19E-05,-4.03E-05
1598,2,-2.13E-05,-1.42E-05,-6.60E-05
1598,3,-1.18E-05,-1.87E-05,-9.68E-05
1598,4,-1.26E-05,-2.35E-05,-0.00011979
1598,5,-1.89E-05,-2.46E-05,-0.000120788
1598,6,-2.16E-05,-2.24E-05,-0.000102979
1598,7,-1.71E-05,-2.19E-05,-8.48E-05
1598,8,-8.32E-06,-2.45E-05,-7.78E-05
1598,9,2.38E-06,-2.60E-05,-8.23E-05
1598,10,1.79E-05,-2.26E-05,-9.48E-05
1598,11,4.27E-05,-1.63E-05,-0.000106832
1598,12,7.37E-05,-1.14E-05,-0.000108753
1598,13,9.80E-05,-9.34E-06,-9.50E-05
1598,14,0.00010458,-9.68E-06,-6.61E-05
1598,15,9.54E-05,-1.09E-05,-2.97E-05
1598,16,8.24E-05,-1.04E-05,2.10E-06
1598,17,7.44E-05,-8.20E-06,2.59E-05
1598,18,6.87E-05,-6.63E-06,4.81E-05
1598,19,5.40E-05,-6.42E-06,5.72E-05
1599,0,2.20E-05,-7.40E-06,4.02E-05
1599,1,-2.23E-05,-9.94E-06,2.00E-05
1599,2,-6.41E-05,-1.47E-05,1.74E-05
1599,3,-9.44E-05,-2.10E-05,2.28E-05
1599,4,-0.000126314,-2.69E-05,3.14E-05
1599,5,-0.000188031,-3.23E-05,4.58E-05
1599,6,-0.000291629,-3.77E-05,5.71E-05
1599,7,-0.000408704,-3.99E-05,5.35E-05
1599,8,-0.000478676,-3.69E-05,3.55E-05
1599,9,-0.000454585,-3.23E-05,1.42E-05
1599,10,-0.000349978,-2.86E-05,5.29E-07
1599,11,-0.000222799,-2.49E-05,-1.74E-06
1599,12,-0.000115145,-2.06E-05,3.92E-06
1599,13,-2.92E-05,-1.64E-05,8.55E-06
1599,14,4.66E-05,-1.32E-05,5.10E-06
1599,15,0.000114456,-1.09E-05,-5.47E-06
1599,16,0.000172403,-8.70E-06,-1.94E-05
1599,17,0.000216932,-5.40E-06,-3.53E-05
1599,18,0.000236444,-1.86E-06,-5.21E-05
1599,19,0.000227566,7.77E-07,-6.85E-05
1600,0,0.00020454,2.37E-06,-8.66E-05
1600,1,0.000177842,2.04E-06,-0.000111691
1600,2,0.00015271,-6.93E-07,-0.000146326
1600,3,0.000139137,-3.88E-06,-0.000182975
1600,4,0.000137961,-5.55E-06,-0.000206338
1600,5,0.000137624,-5.89E-06,-0.000206742
1600,6,0.000129097,-6.11E-06,-0.000192426
1600,7,0.00011146,-7.13E-06,-0.000181157
1600,8,8.87E-05,-8.90E-06,-0.00017898
1600,9,6.31E-05,-1.04E-05,-0.000173932
1600,10,3.09E-05,-1.07E-05,-0.000154922
1600,11,-1.53E-05,-9.65E-06,-0.000125331
1600,12,-7.90E-05,-8.25E-06,-9.21E-05
1600,13,-0.000150878,-8.12E-06,-5.97E-05
1600,14,-0.000210713,-9.78E-06,-3.33E-05
1600,15,-0.000245717,-1.21E-05,-1.45E-05
1600,16,-0.000255789,-1.37E-05,1.65E-06
1600,17,-0.000241939,-1.43E-05,1.93E-05
1600,18,-0.000208589,-1.49E-05,3.79E-05
1600,19,-0.000167988,-1.61E-05,5.34E-05
1601,0,-0.000129673,-1.82E-05,6.07E-05
1601,1,-0.000102025,-2.07E-05,5.80E-05
1601,2,-9.48E-05,-2.36E-05,4.68E-05
1601,3,-0.000101327,-2.61E-05,2.83E-05
1601,4,-0.000103529,-2.71E-05,6.79E-06
1601,5,-0.00010059,-2.63E-05,-8.25E-06
1601,6,-0.000101652,-2.48E-05,-1.27E-05
1601,7,-0.000101461,-2.45E-05,-1.21E-05
1601,8,-8.68E-05,-2.57E-05,-1.09E-05
1601,9,-5.46E-05,-2.63E-05,-9.43E-06
1601,10,-1.70E-05,-2.42E-05,-8.79E-06
1601,11,1.59E-05,-2.01E-05,-9.05E-06
1601,12,5.10E-05,-1.61E-05,-1.05E-05
1601,13,8.50E-05,-1.45E-05,-1.73E-05
1601,14,9.68E-05,-1.53E-05,-2.99E-05
1601,15,8.77E-05,-1.55E-05,-4.32E-05
1601,16,7.21E-05,-1.41E-05,-5.66E-05
1601,17,4.92E-05,-1.36E-05,-7.38E-05
1601,18,2.19E-05,-1.39E-05,-9.34E-05
1601,19,6.09E-07,-1.31E-05,-0.000107394
1602,0,-1.01E-05,-1.14E-05,-0.000109666
1602,1,-9.28E-06,-1.05E-05,-0.000102309
1602,2,-2.19E-06,-1.16E-05,-9.12E-05
1602,3,-1.06E-06,-1.50E-05,-7.90E-05
1602,4,-1.12E-05,-1.88E-05,-6.42E-05
1602,5,-2.70E-05,-2.07E-05,-4.53E-05
1602,6,-4.23E-05,-2.02E-05,-2.47E-05
1602,7,-5.59E-05,-1.82E-05,-8.77E-06
1602,8,-6.98E-05,-1.62E-05,-2.75E-06
1602,9,-8.59E-05,-1.50E-05,-6.68E-06
1602,10,-0.000102148,-1.35E-05,-1.77E-05
1602,11,-0.00011298,-1.05E-05,-3.05E-05
1602,12,-0.00011554,-6.56E-06,-3.72E-05
1602,13,-0.000111575,-4.01E-06,-3.41E-05
1602,14,-0.000104529,-4.59E-06,-2.48E-05
1602,15,-9.81E-05,-8.17E-06,-1.40E-05
1602,16,-9.69E-05,-1.28E-05,-6.50E-06
1602,17,-0.000103741,-1.64E-05,-6.78E-06
1602,18,-0.000121787,-1.86E-05,-1.11E-05
1602,19,-0.000162861,-2.09E-05,-1.24E-05
1603,0,-0.000221942,-2.28E-05,-1.49E-05
1603,1,-0.000263629,-2.28E-05,-2.59E-05
1603,2,-0.00026674,-2.31E-05,-4.21E-05
1603,3,-0.000233433,-2.49E-05,-5.86E-05
1603,4,-0.000168629,-2.61E-05,-7.21E-05
1603,5,-9.04E-05,-2.44E-05,-7.69E-05
1603,6,-2.07E-05,-1.96E-05,-7.06E-05
1603,7,3.20E-05,-1.36E-05,-6.05E-05
1603,8,6.58E-05,-9.52E-06,-5.57E-05
1603,9,8.39E-05,-8.56E-06,-5.66E-05
1603,10,9.35E-05,-1.00E-05,-5.57E-05
1603,11,9.29E-05,-1.33E-05,-5.04E-05
1603,12,7.89E-05,-1.75E-05,-4.35E-05
1603,13,5.73E-05,-2.07E-05,-3.86E-05
1603,14,3.21E-05,-2.17E-05,-4.02E-05
1603,15,3.17E-06,-2.27E-05,-5.10E-05
1603,16,-2.62E-05,-2.60E-05,-6.87E-05
1603,17,-5.39E-05,-3.11E-05,-9.06E-05
1603,18,-8.33E-05,-3.45E-05,-0.000112079
1603,19,-0.000119966,-3.43E-05,-0.000120545
1604,0,-0.000159369,-3.12E-05,-0.000110415
1604,1,-0.000183731,-2.74E-05,-9.22E-05
1604,2,-0.00018203,-2.51E-05,-7.62E-05
1604,3,-0.000166342,-2.45E-05,-6.62E-05
1604,4,-0.000157958,-2.39E-05,-6.49E-05
1604,5,-0.000163172,-2.20E-05,-6.84E-05
1604,6,-0.000170468,-1.95E-05,-6.81E-05
1604,7,-0.000159835,-1.77E-05,-6.31E-05
1604,8,-0.000122544,-1.74E-05,-5.79E-05
1604,9,-7.64E-05,-1.79E-05,-5.28E-05
1604,10,-3.81E-05,-1.91E-05,-4.68E-05
1604,11,-3.68E-06,-2.20E-05,-4.42E-05
1604,12,3.26E-05,-2.53E-05,-5.36E-05
1604,13,6.87E-05,-2.64E-05,-7.66E-05
1604,14,0.000101212,-2.53E-05,-0.000102275
1604,15,0.000126214,-2.34E-05,-0.000115478
1604,16,0.000142351,-2.20E-05,-0.000111922
1604,17,0.000150721,-2.16E-05,-9.86E-05
1604,18,0.000149963,-2.14E-05,-8.08E-05
1604,19,0.000140695,-2.08E-05,-5.93E-05
1605,0,0.000126133,-1.96E-05,-3.47E-05
1605,1,9.99E-05,-1.74E-05,-8.22E-06
1605,2,5.24E-05,-1.37E-05,1.64E-05
1605,3,-1.18E-05,-1.05E-05,3.23E-05
1605,4,-7.47E-05,-9.60E-06,3.58E-05
1605,5,-0.000115542,-1.04E-05,3.43E-05
1605,6,-0.000122969,-1.23E-05,4.24E-05
1605,7,-0.000104074,-1.55E-05,6.09E-05
1605,8,-7.56E-05,-2.03E-05,7.17E-05
1605,9,-4.83E-05,-2.67E-05,6.54E-05
1605,10,-2.47E-05,-3.30E-05,5.02E-05
1605,11,-4.90E-06,-3.58E-05,3.52E-05
1605,12,1.23E-05,-3.47E-05,2.60E-05
1605,13,3.03E-05,-3.26E-05,2.59E-05
1605,14,4.49E-05,-3.17E-05,3.14E-05
1605,15,4.34E-05,-3.24E-05,3.83E-05
1605,16,2.64E-05,-3.31E-05,4.72E-05
1605,17,2.86E-06,-3.31E-05,5.57E-05
1605,18,-2.41E-05,-3.38E-05,5.65E-05
1605,19,-5.09E-05,-3.43E-05,4.78E-05
1606,0,-7.64E-05,-3.20E-05,3.76E-05
1606,1,-0.000108358,-2.73E-05,3.45E-05
1606,2,-0.000153774,-2.41E-05,3.64E-05
1606,3,-0.000203583,-2.36E-05,3.58E-05
1606,4,-0.000233526,-2.29E-05,3.15E-05
1606,5,-0.000225486,-1.96E-05,2.80E-05
1606,6,-0.000185498,-1.49E-05,2.87E-05
1606,7,-0.000137273,-1.14E-05,3.06E-05
1606,8,-0.000100974,-1.10E-05,2.72E-05
1606,9,-8.36E-05,-1.31E-05,1.49E-05
1606,10,-8.27E-05,-1.58E-05,-4.84E-06
1606,11,-9.17E-05,-1.76E-05,-2.89E-05
1606,12,-0.000105226,-1.80E-05,-5.21E-05
1606,13,-0.000120571,-1.78E-05,-6.62E-05
1606,14,-0.000133499,-1.84E-05,-7.21E-05
1606,15,-0.000137655,-2.00E-05,-8.16E-05
1606,16,-0.000132113,-2.26E-05,-9.77E-05
1606,17,-0.000126618,-2.54E-05,-0.000112006
1606,18,-0.000132057,-2.70E-05,-0.000119984
1606,19,-0.000132656,-2.68E-05,-0.000121683
1607,0,-9.07E-05,-2.53E-05,-0.000118784
1607,1,-1.18E-05,-2.38E-05,-0.00011585
1607,2,5.14E-05,-2.34E-05,-0.000113585
1607,3,8.04E-05,-2.43E-05,-0.00010513
1607,4,9.59E-05,-2.54E-05,-8.85E-05
1607,5,0.000106114,-2.69E-05,-6.93E-05
1607,6,0.000108973,-2.84E-05,-4.77E-05
1607,7,0.000104133,-2.85E-05,-1.93E-05
1607,8,9.19E-05,-2.65E-05,1.34E-05
1607,9,7.91E-05,-2.48E-05,3.89E-05
1607,10,7.42E-05,-2.59E-05,4.66E-05
1607,11,7.47E-05,-2.95E-05,3.55E-05
1607,12,6.77E-05,-3.28E-05,1.07E-05
1607,13,4.39E-05,-3.30E-05,-1.96E-05
1607,14,5.20E-06,-3.02E-05,-4.78E-05
1607,15,-3.82E-05,-2.67E-05,-7.16E-05
1607,16,-7.29E-05,-2.46E-05,-9.09E-05
1607,17,-9.08E-05,-2.34E-05,-0.000103957
1607,18,-0.000102395,-2.14E-05,-0.000112333
1607,19,-0.000130771,-1.82E-05,-0.000118104
1608,0,-0.00018826,-1.54E-05,-0.000114525
1608,1,-0.00026286,-1.46E-05,-9.79E-05
1608,2,-0.000327064,-1.59E-05,-7.70E-05
1608,3,-0.000358229,-1.85E-05,-5.70E-05
1608,4,-0.000345503,-2.14E-05,-3.95E-05
1608,5,-0.00029312,-2.29E-05,-3.17E-05
1608,6,-0.000214742,-2.40E-05,-3.24E-05
1608,7,-0.000103494,-2.71E-05,-2.99E-05
1608,8,2.65E-05,-3.16E-05,-2.34E-05
1608,9,0.000115406,-3.37E-05,-2.14E-05
1608,10,0.000157461,-3.34E-05,-2.61E-05
1608,11,0.000187322,-3.39E-05,-3.44E-05
1608,12,0.000197848,-3.57E-05,-4.45E-05
1608,13,0.000183993,-3.70E-05,-5.50E-05
1608,14,0.000160971,-3.65E-05,-6.48E-05
1608,15,0.000131491,-3.45E-05,-7.46E-05
1608,16,9.85E-05,-3.29E-05,-8.64E-05
1608,17,7.17E-05,-3.22E-05,-0.000100424
1608,18,5.56E-05,-3.07E-05,-0.000113927
1608,19,4.85E-05,-2.60E-05,-0.000124036
1609,0,4.33E-05,-1.82E-05,-0.00012719
1609,1,2.94E-05,-1.07E-05,-0.000118554
1609,2,5.87E-06,-6.19E-06,-9.79E-05
1609,3,-2.03E-05,-5.25E-06,-7.02E-05
1609,4,-4.87E-05,-7.38E-06,-3.89E-05
1609,5,-8.40E-05,-1.13E-05,-7.88E-06
1609,6,-0.000128683,-1.51E-05,1.81E-05
1609,7,-0.000186222,-1.79E-05,4.20E-05
1609,8,-0.000256349,-2.02E-05,6.62E-05
1609,9,-0.00032816,-2.30E-05,8.24E-05
1609,10,-0.000384392,-2.78E-05,8.33E-05
1609,11,-0.000405642,-3.43E-05,7.26E-05
1609,12,-0.000382747,-3.88E-05,5.85E-05
1609,13,-0.000319883,-3.99E-05,4.56E-05
1609,14,-0.000212113,-3.99E-05,3.01E-05
1609,15,-8.47E-05,-4.01E-05,8.90E-06
1609,16,-6.18E-07,-3.92E-05,-1.17E-05
1609,17,4.39E-05,-3.69E-05,-2.84E-05
1609,18,8.66E-05,-3.50E-05,-4.42E-05
1609,19,0.000115047,-3.49E-05,-5.96E-05
1610,0,0.000124468,-3.48E-05,-7.37E-05
1610,1,0.000131898,-3.29E-05,-8.71E-05
1610,2,0.000133046,-3.02E-05,-9.93E-05
1610,3,0.000117686,-2.76E-05,-0.000110759
1610,4,8.77E-05,-2.51E-05,-0.000123728
1610,5,5.27E-05,-2.24E-05,-0.000138464
1610,6,2.65E-05,-1.90E-05,-0.000152426
1610,7,1.85E-05,-1.59E-05,-0.000163172
1610,8,2.57E-05,-1.39E-05,-0.00017054
1610,9,3.80E-05,-1.31E-05,-0.000175608
1610,10,4.63E-05,-1.30E-05,-0.000176812
1610,11,4.71E-05,-1.40E-05,-0.00016921
1610,12,4.25E-05,-1.64E-05,-0.000153858
1610,13,3.33E-05,-1.91E-05,-0.000137719
1610,14,1.43E-05,-2.10E-05,-0.000120345
1610,15,-2.03E-05,-2.22E-05,-0.000100636
1610,16,-6.66E-05,-2.36E-05,-8.78E-05
1610,17,-0.000109412,-2.59E-05,-8.86E-05
1610,18,-0.000135709,-2.87E-05,-9.95E-05
1610,19,-0.000145832,-3.03E-05,-0.000113878
1611,0,-0.000152378,-3.11E-05,-0.000126385
1611,1,-0.000173209,-3.34E-05,-0.000137293
1611,2,-0.000211395,-3.69E-05,-0.000152027
1611,3,-0.000245905,-3.78E-05,-0.000172531
1611,4,-0.000258894,-3.50E-05,-0.000197873
1611,5,-0.000248601,-3.04E-05,-0.000226508
1611,6,-0.000218776,-2.64E-05,-0.000251308
1611,7,-0.000177697,-2.42E-05,-0.000262105
1611,8,-0.000134151,-2.41E-05,-0.000253712
1611,9,-9.27E-05,-2.50E-05,-0.000229563
1611,10,-5.60E-05,-2.70E-05,-0.000199486
1611,11,-2.24E-05,-2.99E-05,-0.000174572
1611,12,1.14E-05,-3.20E-05,-0.000161008
1611,13,4.26E-05,-3.16E-05,-0.000154565
1611,14,6.38E-05,-2.94E-05,-0.000145126
1611,15,7.12E-05,-2.73E-05,-0.000129167
1611,16,6.71E-05,-2.70E-05,-0.000114098
1611,17,5.93E-05,-2.92E-05,-0.000108013
1611,18,5.46E-05,-3.24E-05,-0.000109568
1611,19,5.67E-05,-3.47E-05,-0.000111807
1612,0,6.59E-05,-3.44E-05,-0.00010853
1612,1,7.39E-05,-3.24E-05,-9.63E-05
1612,2,6.61E-05,-3.03E-05,-7.89E-05
1612,3,3.15E-05,-2.91E-05,-6.35E-05
1612,4,-2.72E-05,-2.91E-05,-4.91E-05
1612,5,-9.44E-05,-3.05E-05,-3.52E-05
1612,6,-0.000151059,-3.30E-05,-3.19E-05
1612,7,-0.000212638,-3.61E-05,-4.13E-05
1612,8,-0.000332607,-4.01E-05,-5.44E-05
1612,9,-0.000473192,-4.33E-05,-6.38E-05
1612,10,-0.00049969,-4.22E-05,-6.20E-05
1612,11,-0.000385174,-3.74E-05,-4.91E-05
1612,12,-0.00021346,-3.22E-05,-3.54E-05
1612,13,-4.12E-05,-2.84E-05,-2.89E-05
1612,14,9.52E-05,-2.75E-05,-3.26E-05
1612,15,0.000173122,-2.87E-05,-4.61E-05
1612,16,0.00020566,-2.92E-05,-6.31E-05
1612,17,0.000206207,-2.84E-05,-7.74E-05
1612,18,0.000189034,-2.75E-05,-8.70E-05
1612,19,0.000183868,-2.64E-05,-9.02E-05
1613,0,0.000197095,-2.38E-05,-8.31E-05
1613,1,0.00021087,-1.99E-05,-6.37E-05
