Frame,Sub Frame,IM EMG1,IM EMG5,IM EMG10
2382,13,-4.30E-05,-2.57E-05,0.00015624
2382,14,-6.87E-05,-2.67E-05,0.000135006
2382,15,-9.72E-05,-2.87E-05,0.000111985
2382,16,-0.000116599,-2.85E-05,8.88E-05
2382,17,-0.00013153,-2.53E-05,6.03E-05
2382,18,-0.000147484,-2.07E-05,2.04E-05
2382,19,-0.000154697,-1.65E-05,-2.77E-05
2383,0,-0.000150148,-1.40E-05,-8.58E-05
2383,1,-0.000137701,-1.13E-05,-0.000155754
2383,2,-0.000113402,-6.53E-06,-0.000223189
2383,3,-7.01E-05,-1.67E-06,-0.000266277
2383,4,-1.55E-05,6.83E-07,-0.000276722
2383,5,3.15E-05,1.16E-06,-0.00025942
2383,6,6.48E-05,1.45E-06,-0.00021765
2383,7,8.54E-05,2.71E-06,-0.000159036
2383,8,8.18E-05,4.81E-06,-9.87E-05
2383,9,4.21E-05,5.56E-06,-4.39E-05
2383,10,-2.37E-05,2.33E-06,4.86E-06
2383,11,-9.14E-05,-5.91E-06,4.72E-05
2383,12,-0.000147833,-1.75E-05,8.86E-05
2383,13,-0.000189081,-2.97E-05,0.000133569
2383,14,-0.000206584,-4.12E-05,0.000173069
2383,15,-0.000200204,-5.03E-05,0.000188163
2383,16,-0.000182346,-5.33E-05,0.000161496
2383,17,-0.000159814,-4.94E-05,9.08E-05
2383,18,-0.00013331,-4.30E-05,2.61E-06
2383,19,-0.000106893,-3.81E-05,-6.31E-05
2384,0,-8.53E-05,-3.54E-05,-9.26E-05
2384,1,-7.14E-05,-3.39E-05,-0.000101605
2384,2,-7.38E-05,-3.34E-05,-0.000101543
2384,3,-9.58E-05,-3.31E-05,-9.52E-05
2384,4,-0.000118502,-3.03E-05,-9.06E-05
2384,5,-0.000130062,-2.61E-05,-9.06E-05
2384,6,-0.000136741,-2.38E-05,-9.10E-05
2384,7,-0.00013753,-2.24E-05,-9.21E-05
2384,8,-0.000130006,-2.13E-05,-9.38E-05
2384,9,-0.00012006,-2.25E-05,-9.50E-05
2384,10,-0.000110221,-2.67E-05,-0.000103318
2384,11,-9.91E-05,-3.37E-05,-0.000127756
2384,12,-8.64E-05,-4.18E-05,-0.000165102
2384,13,-7.00E-05,-4.71E-05,-0.000200769
2384,14,-4.59E-05,-4.80E-05,-0.000219624
2384,15,-1.52E-05,-4.68E-05,-0.000213568
2384,16,1.49E-05,-4.60E-05,-0.000183444
2384,17,3.50E-05,-4.60E-05,-0.000139507
2384,18,4.14E-05,-4.63E-05,-9.31E-05
2384,19,3.84E-05,-4.57E-05,-4.77E-05
2385,0,3.28E-05,-4.45E-05,-4.35E-06
2385,1,2.59E-05,-4.50E-05,3.42E-05
2385,2,1.67E-05,-4.81E-05,6.65E-05
2385,3,9.01E-06,-5.20E-05,9.30E-05
2385,4,7.01E-06,-5.62E-05,0.000112599
2385,5,8.66E-06,-5.97E-05,0.000112443
2385,6,8.13E-06,-5.98E-05,7.88E-05
2385,7,-1.98E-07,-5.58E-05,9.80E-06
2385,8,-2.02E-05,-4.74E-05,-9.49E-05
2385,9,-3.98E-05,-3.67E-05,-0.000181667
2385,10,-4.13E-05,-2.91E-05,-0.000178218
2385,11,-3.31E-05,-2.49E-05,-0.000127088
2385,12,-3.21E-05,-2.16E-05,-8.97E-05
2385,13,-3.63E-05,-1.89E-05,-4.78E-05
2385,14,-3.91E-05,-1.49E-05,1.23E-06
2385,15,-3.84E-05,-9.16E-06,3.96E-05
2385,16,-3.30E-05,-5.43E-06,6.96E-05
2385,17,-2.68E-05,-6.76E-06,8.41E-05
2385,18,-2.62E-05,-1.22E-05,7.61E-05
2385,19,-3.25E-05,-1.86E-05,5.50E-05
2386,0,-4.04E-05,-2.35E-05,2.10E-05
2386,1,-4.49E-05,-2.62E-05,-2.98E-05
2386,2,-4.66E-05,-2.62E-05,-8.35E-05
2386,3,-5.10E-05,-2.38E-05,-0.000119032
2386,4,-6.10E-05,-2.04E-05,-0.000125986
2386,5,-7.28E-05,-1.75E-05,-0.000109632
2386,6,-7.99E-05,-1.57E-05,-8.63E-05
2386,7,-7.99E-05,-1.53E-05,-6.92E-05
2386,8,-7.61E-05,-1.87E-05,-5.66E-05
2386,9,-7.28E-05,-2.59E-05,-4.19E-05
2386,10,-6.94E-05,-3.26E-05,-2.88E-05
2386,11,-6.18E-05,-3.52E-05,-2.28E-05
2386,12,-5.16E-05,-3.38E-05,-2.12E-05
2386,13,-4.75E-05,-3.08E-05,-1.78E-05
2386,14,-5.77E-05,-2.86E-05,-1.33E-05
2386,15,-8.93E-05,-2.75E-05,-1.31E-05
2386,16,-0.000128054,-2.63E-05,-1.82E-05
2386,17,-0.00014769,-2.49E-05,-2.34E-05
2386,18,-0.000149995,-2.44E-05,-2.49E-05
2386,19,-0.00014271,-2.49E-05,-2.61E-05
2387,0,-0.00011723,-2.52E-05,-3.38E-05
2387,1,-7.78E-05,-2.40E-05,-5.16E-05
2387,2,-4.08E-05,-2.07E-05,-8.12E-05
2387,3,-1.49E-05,-1.67E-05,-0.000115807
2387,4,-3.97E-08,-1.36E-05,-0.000138954
2387,5,1.04E-05,-1.11E-05,-0.000143246
2387,6,3.01E-05,-7.96E-06,-0.000137222
2387,7,7.00E-05,-5.43E-06,-0.00012825
2387,8,0.000110516,-5.06E-06,-0.000115878
2387,9,0.000107906,-6.49E-06,-9.78E-05
2387,10,5.19E-05,-8.78E-06,-7.58E-05
2387,11,-2.47E-05,-1.12E-05,-5.85E-05
2387,12,-9.30E-05,-1.28E-05,-5.36E-05
2387,13,-0.000144345,-1.32E-05,-5.61E-05
2387,14,-0.000175005,-1.26E-05,-5.29E-05
2387,15,-0.000180006,-1.28E-05,-4.20E-05
2387,16,-0.00016416,-1.40E-05,-3.76E-05
2387,17,-0.000141979,-1.51E-05,-5.68E-05
2387,18,-0.000120848,-1.56E-05,-0.000100575
2387,19,-0.000101285,-1.53E-05,-0.000144891
2388,0,-8.55E-05,-1.33E-05,-0.000162753
2388,1,-6.96E-05,-1.15E-05,-0.00014459
2388,2,-4.06E-05,-1.30E-05,-8.59E-05
2388,3,-2.75E-06,-1.60E-05,-5.42E-06
2388,4,2.29E-05,-1.74E-05,5.30E-05
2388,5,3.54E-05,-1.89E-05,8.09E-05
2388,6,4.47E-05,-2.26E-05,8.86E-05
2388,7,4.82E-05,-2.58E-05,7.11E-05
2388,8,4.69E-05,-2.57E-05,4.30E-05
2388,9,4.64E-05,-2.23E-05,2.82E-05
2388,10,4.43E-05,-1.92E-05,2.84E-05
2388,11,3.55E-05,-2.05E-05,3.43E-05
2388,12,2.12E-05,-2.60E-05,3.69E-05
2388,13,9.77E-06,-3.11E-05,2.97E-05
2388,14,9.53E-06,-3.26E-05,1.32E-05
2388,15,2.27E-05,-3.24E-05,-7.55E-06
2388,16,4.65E-05,-3.41E-05,-2.95E-05
2388,17,7.59E-05,-3.89E-05,-5.05E-05
2388,18,0.000100799,-4.47E-05,-6.59E-05
2388,19,0.000106085,-4.85E-05,-7.03E-05
2389,0,8.35E-05,-4.91E-05,-6.66E-05
2389,1,3.77E-05,-4.68E-05,-6.48E-05
2389,2,-2.19E-05,-4.35E-05,-6.99E-05
2389,3,-8.51E-05,-4.09E-05,-7.80E-05
2389,4,-0.000142352,-3.99E-05,-8.35E-05
2389,5,-0.000190649,-4.00E-05,-8.48E-05
2389,6,-0.000228919,-4.01E-05,-8.45E-05
2389,7,-0.00025231,-4.03E-05,-8.46E-05
2389,8,-0.000257795,-4.18E-05,-8.36E-05
2389,9,-0.000247737,-4.55E-05,-7.76E-05
2389,10,-0.000229918,-4.87E-05,-6.68E-05
2389,11,-0.000216117,-4.75E-05,-5.84E-05
2389,12,-0.000212125,-4.38E-05,-5.71E-05
2389,13,-0.00021496,-4.06E-05,-6.23E-05
2389,14,-0.00021725,-3.78E-05,-6.99E-05
2389,15,-0.000208367,-3.57E-05,-7.32E-05
2389,16,-0.00018412,-3.47E-05,-6.95E-05
2389,17,-0.00015123,-3.32E-05,-6.14E-05
2389,18,-0.000115898,-2.98E-05,-5.18E-05
2389,19,-8.02E-05,-2.48E-05,-4.43E-05
2390,0,-4.72E-05,-2.02E-05,-4.32E-05
2390,1,-2.07E-05,-1.79E-05,-4.78E-05
2390,2,-2.16E-06,-1.80E-05,-4.99E-05
2390,3,1.20E-05,-2.01E-05,-4.19E-05
2390,4,3.15E-05,-2.44E-05,-2.90E-05
2390,5,6.57E-05,-2.92E-05,-2.36E-05
2390,6,0.000110818,-3.08E-05,-3.08E-05
2390,7,0.000146308,-2.78E-05,-4.49E-05
2390,8,0.000147297,-2.33E-05,-5.52E-05
2390,9,0.000103918,-2.19E-05,-5.38E-05
2390,10,3.75E-05,-2.37E-05,-4.11E-05
2390,11,-1.46E-05,-2.56E-05,-2.42E-05
2390,12,-3.80E-05,-2.65E-05,-1.06E-05
2390,13,-4.19E-05,-2.78E-05,-3.35E-06
2390,14,-3.65E-05,-2.98E-05,-3.18E-07
2390,15,-3.72E-05,-3.26E-05,-2.38E-07
2390,16,-6.43E-05,-3.73E-05,-5.79E-06
2390,17,-0.000108107,-4.16E-05,-1.77E-05
2390,18,-0.000136861,-4.19E-05,-3.46E-05
2390,19,-0.000145848,-3.98E-05,-5.78E-05
2391,0,-0.000147618,-3.66E-05,-8.72E-05
2391,1,-0.000143031,-3.14E-05,-0.000115845
2391,2,-0.00013246,-2.68E-05,-0.000137287
2391,3,-0.000119326,-2.43E-05,-0.00015191
2391,4,-0.000102576,-2.21E-05,-0.000162319
2391,5,-7.98E-05,-2.06E-05,-0.000167512
2391,6,-5.14E-05,-1.99E-05,-0.00016593
2391,7,-1.97E-05,-1.83E-05,-0.00015604
2391,8,1.47E-05,-1.49E-05,-0.000132122
2391,9,5.24E-05,-1.02E-05,-9.30E-05
2391,10,8.94E-05,-5.73E-06,-4.74E-05
2391,11,0.000115007,-3.22E-06,-3.66E-06
2391,12,0.000120547,-3.10E-06,3.36E-05
2391,13,0.00010642,-4.17E-06,5.96E-05
2391,14,8.14E-05,-5.94E-06,7.09E-05
2391,15,5.71E-05,-9.27E-06,6.49E-05
2391,16,3.95E-05,-1.44E-05,3.92E-05
2391,17,2.65E-05,-1.89E-05,-9.17E-07
2391,18,1.51E-05,-1.99E-05,-4.64E-05
2391,19,3.40E-06,-1.74E-05,-9.86E-05
2392,0,-1.01E-05,-1.41E-05,-0.000154697
2392,1,-2.41E-05,-1.14E-05,-0.000195181
2392,2,-3.78E-05,-9.54E-06,-0.000204401
2392,3,-5.66E-05,-8.52E-06,-0.000178623
2392,4,-7.92E-05,-7.16E-06,-0.000129019
2392,5,-9.69E-05,-5.56E-06,-7.98E-05
2392,6,-0.000113322,-5.87E-06,-3.75E-05
2392,7,-0.000129077,-1.00E-05,9.43E-06
2392,8,-0.00013266,-1.76E-05,6.04E-05
2392,9,-0.000122247,-2.63E-05,0.000105089
2392,10,-0.000105844,-3.47E-05,0.000138737
2392,11,-8.88E-05,-4.19E-05,0.000162166
2392,12,-7.24E-05,-4.63E-05,0.000177596
2392,13,-5.51E-05,-4.73E-05,0.000180243
2392,14,-3.68E-05,-4.58E-05,0.000157501
2392,15,-2.17E-05,-4.25E-05,0.000103567
2392,16,-1.46E-05,-3.75E-05,3.44E-05
2392,17,-1.60E-05,-3.23E-05,-2.20E-05
2392,18,-2.14E-05,-2.85E-05,-5.43E-05
2392,19,-2.31E-05,-2.70E-05,-6.94E-05
2393,0,-1.47E-05,-2.73E-05,-7.74E-05
2393,1,5.79E-06,-2.73E-05,-9.10E-05
2393,2,3.04E-05,-2.51E-05,-0.000121132
2393,3,4.16E-05,-2.14E-05,-0.000163655
2393,4,3.25E-05,-1.79E-05,-0.000199337
2393,5,1.28E-05,-1.51E-05,-0.000209965
2393,6,-1.15E-05,-1.39E-05,-0.000195953
2393,7,-4.04E-05,-1.41E-05,-0.000173206
2393,8,-6.78E-05,-1.36E-05,-0.000155005
2393,9,-9.11E-05,-1.22E-05,-0.000137827
2393,10,-0.000116682,-1.20E-05,-0.00010565
2393,11,-0.000136954,-1.35E-05,-6.40E-05
2393,12,-0.000136112,-1.65E-05,-3.75E-05
2393,13,-0.000124798,-2.11E-05,-2.27E-05
2393,14,-0.000116151,-2.70E-05,-3.02E-07
2393,15,-0.000101803,-3.40E-05,2.89E-05
2393,16,-7.99E-05,-4.12E-05,5.59E-05
2393,17,-6.33E-05,-4.72E-05,7.34E-05
2393,18,-5.87E-05,-5.12E-05,7.47E-05
2393,19,-5.83E-05,-5.47E-05,6.16E-05
2394,0,-5.03E-05,-5.92E-05,4.33E-05
2394,1,-3.50E-05,-6.38E-05,2.85E-05
2394,2,-2.95E-05,-6.58E-05,2.14E-05
2394,3,-4.63E-05,-6.35E-05,2.17E-05
2394,4,-7.75E-05,-5.75E-05,2.42E-05
2394,5,-0.00010851,-5.02E-05,1.90E-05
2394,6,-0.000132016,-4.46E-05,1.67E-06
2394,7,-0.000146825,-4.13E-05,-1.93E-05
2394,8,-0.000152231,-3.80E-05,-3.37E-05
2394,9,-0.000144379,-3.31E-05,-3.84E-05
2394,10,-0.000120915,-2.77E-05,-3.67E-05
2394,11,-8.88E-05,-2.32E-05,-4.04E-05
2394,12,-5.96E-05,-1.97E-05,-6.49E-05
2394,13,-3.53E-05,-1.72E-05,-0.000112422
2394,14,-1.41E-05,-1.54E-05,-0.000164086
2394,15,-1.06E-06,-1.25E-05,-0.000195727
2394,16,8.99E-07,-9.06E-06,-0.000196482
2394,17,-5.20E-06,-6.71E-06,-0.000165739
2394,18,-1.28E-05,-7.94E-06,-0.00011762
2394,19,-1.50E-05,-1.29E-05,-7.75E-05
2395,0,-1.36E-05,-1.69E-05,-4.78E-05
2395,1,-1.65E-05,-1.83E-05,-1.62E-05
2395,2,-2.59E-05,-1.94E-05,1.30E-05
2395,3,-3.76E-05,-2.06E-05,3.16E-05
2395,4,-4.65E-05,-2.18E-05,3.77E-05
2395,5,-5.05E-05,-2.45E-05,3.04E-05
2395,6,-5.16E-05,-2.92E-05,9.77E-06
2395,7,-5.40E-05,-3.43E-05,-2.67E-05
2395,8,-5.78E-05,-3.74E-05,-7.73E-05
2395,9,-5.99E-05,-3.66E-05,-0.000125616
2395,10,-6.01E-05,-3.31E-05,-0.000151943
2395,11,-6.40E-05,-3.03E-05,-0.000150655
2395,12,-7.61E-05,-2.97E-05,-0.000131742
2395,13,-9.08E-05,-3.05E-05,-0.000108359
2395,14,-9.49E-05,-3.11E-05,-8.35E-05
2395,15,-8.44E-05,-3.13E-05,-5.69E-05
2395,16,-7.09E-05,-3.17E-05,-3.45E-05
2395,17,-6.69E-05,-3.28E-05,-2.00E-05
2395,18,-7.25E-05,-3.42E-05,-1.27E-05
2395,19,-7.70E-05,-3.52E-05,-1.37E-05
2396,0,-7.20E-05,-3.57E-05,-2.36E-05
2396,1,-5.70E-05,-3.52E-05,-3.99E-05
2396,2,-3.76E-05,-3.26E-05,-5.83E-05
2396,3,-1.97E-05,-2.83E-05,-8.21E-05
2396,4,-2.99E-06,-2.28E-05,-0.000127359
2396,5,8.85E-06,-1.77E-05,-0.000185198
2396,6,5.63E-06,-1.52E-05,-0.000214014
2396,7,-1.09E-05,-1.39E-05,-0.000201393
2396,8,-3.57E-05,-1.22E-05,-0.000165979
2396,9,-6.60E-05,-1.15E-05,-0.000119044
2396,10,-9.06E-05,-1.23E-05,-7.00E-05
2396,11,-0.000105215,-1.36E-05,-2.33E-05
2396,12,-0.000116964,-1.57E-05,2.31E-05
2396,13,-0.000123019,-1.93E-05,6.25E-05
2396,14,-0.00011628,-2.39E-05,9.04E-05
2396,15,-9.68E-05,-2.76E-05,0.00011219
2396,16,-6.64E-05,-2.91E-05,0.000127121
2396,17,-3.00E-05,-2.93E-05,0.000127675
2396,18,1.76E-06,-2.98E-05,0.000109263
2396,19,2.19E-05,-3.01E-05,7.26E-05
2397,0,2.94E-05,-2.94E-05,2.89E-05
2397,1,2.64E-05,-2.82E-05,-6.57E-06
2397,2,1.99E-05,-2.54E-05,-3.03E-05
2397,3,1.74E-05,-1.97E-05,-4.75E-05
2397,4,1.77E-05,-1.44E-05,-5.95E-05
2397,5,1.45E-05,-1.22E-05,-6.73E-05
2397,6,7.68E-06,-1.12E-05,-7.40E-05
2397,7,4.00E-06,-9.76E-06,-7.79E-05
2397,8,9.41E-06,-7.98E-06,-7.90E-05
2397,9,2.21E-05,-6.15E-06,-8.19E-05
2397,10,4.41E-05,-5.10E-06,-8.91E-05
2397,11,9.08E-05,-6.09E-06,-9.98E-05
2397,12,0.000151047,-9.31E-06,-0.000108212
2397,13,0.000178677,-1.26E-05,-0.000106293
2397,14,0.000160238,-1.38E-05,-9.84E-05
2397,15,0.000117109,-1.41E-05,-9.11E-05
2397,16,6.13E-05,-1.58E-05,-8.15E-05
2397,17,2.29E-06,-1.84E-05,-6.83E-05
2397,18,-4.87E-05,-2.16E-05,-5.40E-05
2397,19,-8.23E-05,-2.61E-05,-4.01E-05
2398,0,-8.84E-05,-3.23E-05,-2.83E-05
2398,1,-7.92E-05,-3.84E-05,-2.17E-05
2398,2,-8.60E-05,-4.14E-05,-2.12E-05
2398,3,-0.000114298,-4.10E-05,-2.26E-05
2398,4,-0.000146117,-3.92E-05,-2.23E-05
2398,5,-0.000170506,-3.73E-05,-2.25E-05
2398,6,-0.000184604,-3.56E-05,-2.88E-05
2398,7,-0.000189154,-3.51E-05,-4.42E-05
2398,8,-0.000187184,-3.69E-05,-6.75E-05
2398,9,-0.000179447,-3.97E-05,-9.20E-05
2398,10,-0.000164181,-4.11E-05,-0.000106629
2398,11,-0.000139803,-4.15E-05,-0.000104688
2398,12,-0.000110766,-4.14E-05,-9.25E-05
2398,13,-8.63E-05,-4.00E-05,-8.34E-05
2398,14,-6.86E-05,-3.74E-05,-8.15E-05
2398,15,-5.40E-05,-3.41E-05,-8.35E-05
2398,16,-4.31E-05,-2.92E-05,-8.71E-05
2398,17,-3.96E-05,-2.35E-05,-8.67E-05
2398,18,-4.60E-05,-1.81E-05,-7.22E-05
2398,19,-5.85E-05,-1.37E-05,-4.79E-05
2399,0,-6.75E-05,-1.33E-05,-3.18E-05
2399,1,-6.85E-05,-1.57E-05,-3.25E-05
2399,2,-6.78E-05,-1.70E-05,-4.94E-05
2399,3,-7.06E-05,-1.65E-05,-8.04E-05
2399,4,-7.45E-05,-1.54E-05,-0.000115411
2399,5,-7.30E-05,-1.50E-05,-0.000138416
2399,6,-6.27E-05,-1.70E-05,-0.000139603
2399,7,-4.79E-05,-2.25E-05,-0.000121454
2399,8,-3.77E-05,-2.92E-05,-9.75E-05
2399,9,-3.79E-05,-3.26E-05,-8.34E-05
2399,10,-4.56E-05,-3.07E-05,-8.30E-05
2399,11,-5.36E-05,-2.67E-05,-8.82E-05
2399,12,-5.86E-05,-2.54E-05,-8.86E-05
2399,13,-6.39E-05,-2.66E-05,-7.63E-05
2399,14,-7.51E-05,-2.74E-05,-4.93E-05
2399,15,-9.36E-05,-2.79E-05,-1.10E-05
2399,16,-0.00010881,-2.83E-05,3.26E-05
2399,17,-0.000101219,-2.82E-05,7.08E-05
2399,18,-6.06E-05,-2.81E-05,9.17E-05
2399,19,-8.25E-06,-2.88E-05,9.27E-05
2400,0,2.00E-05,-2.95E-05,8.22E-05
2400,1,2.20E-05,-2.89E-05,6.75E-05
2400,2,1.50E-05,-2.67E-05,4.79E-05
2400,3,4.58E-07,-2.31E-05,2.08E-05
2400,4,-2.01E-05,-1.90E-05,-1.44E-05
2400,5,-4.05E-05,-1.38E-05,-6.04E-05
2400,6,-5.86E-05,-8.40E-06,-9.51E-05
2400,7,-7.30E-05,-5.65E-06,-8.82E-05
2400,8,-8.77E-05,-5.53E-06,-6.06E-05
2400,9,-9.92E-05,-6.70E-06,-3.99E-05
2400,10,-9.53E-05,-9.24E-06,-1.75E-05
2400,11,-8.13E-05,-1.15E-05,8.87E-06
2400,12,-7.25E-05,-1.23E-05,3.33E-05
2400,13,-7.30E-05,-1.28E-05,5.57E-05
2400,14,-7.57E-05,-1.46E-05,6.83E-05
2400,15,-6.93E-05,-1.80E-05,6.52E-05
2400,16,-4.96E-05,-2.22E-05,5.52E-05
2400,17,-2.56E-05,-2.66E-05,4.57E-05
2400,18,-8.80E-06,-2.97E-05,3.34E-05
2400,19,4.60E-07,-3.09E-05,1.24E-05
2401,0,1.17E-05,-3.16E-05,-1.74E-05
2401,1,3.20E-05,-3.25E-05,-4.75E-05
2401,2,5.82E-05,-3.19E-05,-6.78E-05
2401,3,8.21E-05,-2.82E-05,-7.80E-05
2401,4,9.55E-05,-2.34E-05,-8.43E-05
2401,5,9.18E-05,-2.01E-05,-8.99E-05
2401,6,7.18E-05,-1.86E-05,-9.54E-05
2401,7,4.37E-05,-1.77E-05,-0.000102401
2401,8,1.56E-05,-1.80E-05,-0.000109259
2401,9,-6.30E-06,-2.02E-05,-0.000113382
2401,10,-1.82E-05,-2.27E-05,-0.000115498
2401,11,-2.31E-05,-2.37E-05,-0.000113597
2401,12,-2.95E-05,-2.28E-05,-0.000101939
2401,13,-4.03E-05,-1.96E-05,-8.38E-05
2401,14,-4.91E-05,-1.48E-05,-6.85E-05
2401,15,-5.06E-05,-1.06E-05,-5.57E-05
2401,16,-4.61E-05,-9.51E-06,-4.42E-05
2401,17,-4.46E-05,-1.19E-05,-4.03E-05
2401,18,-6.17E-05,-1.52E-05,-4.61E-05
2401,19,-0.000104129,-1.77E-05,-5.48E-05
2402,0,-0.00015928,-1.95E-05,-6.13E-05
2402,1,-0.000206724,-2.07E-05,-6.94E-05
2402,2,-0.000235449,-2.18E-05,-8.36E-05
2402,3,-0.000243588,-2.31E-05,-0.000102227
2402,4,-0.000229913,-2.42E-05,-0.000119732
2402,5,-0.000200139,-2.51E-05,-0.000129303
2402,6,-0.000168223,-2.67E-05,-0.000124509
2402,7,-0.000142696,-2.90E-05,-0.000106203
2402,8,-0.000124965,-3.03E-05,-8.56E-05
2402,9,-0.000112636,-2.79E-05,-7.53E-05
2402,10,-9.79E-05,-2.24E-05,-7.75E-05
2402,11,-7.64E-05,-1.80E-05,-8.56E-05
2402,12,-5.53E-05,-1.87E-05,-9.59E-05
2402,13,-4.37E-05,-2.30E-05,-0.000104253
2402,14,-4.21E-05,-2.64E-05,-0.000102858
2402,15,-4.40E-05,-2.72E-05,-8.75E-05
2402,16,-3.99E-05,-2.67E-05,-6.42E-05
2402,17,-2.51E-05,-2.56E-05,-4.51E-05
2402,18,-2.43E-06,-2.45E-05,-3.54E-05
2402,19,3.18E-05,-2.51E-05,-3.04E-05
2403,0,7.23E-05,-2.76E-05,-2.46E-05
2403,1,9.59E-05,-3.13E-05,-1.75E-05
2403,2,9.51E-05,-3.55E-05,-1.02E-05
2403,3,7.52E-05,-4.06E-05,-5.84E-06
2403,4,4.05E-05,-4.46E-05,-8.94E-06
2403,5,8.31E-06,-4.41E-05,-2.01E-05
2403,6,-1.10E-05,-4.04E-05,-3.65E-05
2403,7,-2.66E-05,-3.77E-05,-5.55E-05
2403,8,-4.24E-05,-3.66E-05,-7.56E-05
2403,9,-5.37E-05,-3.59E-05,-9.35E-05
2403,10,-5.80E-05,-3.59E-05,-0.000101293
2403,11,-5.64E-05,-3.59E-05,-9.30E-05
2403,12,-5.23E-05,-3.50E-05,-7.13E-05
2403,13,-5.00E-05,-3.47E-05,-4.40E-05
2403,14,-5.05E-05,-3.68E-05,-1.70E-05
2403,15,-5.15E-05,-4.04E-05,6.67E-06
2403,16,-4.83E-05,-4.20E-05,2.46E-05
2403,17,-3.53E-05,-4.02E-05,3.62E-05
2403,18,-1.17E-05,-3.66E-05,4.31E-05
2403,19,1.49E-05,-3.16E-05,4.79E-05
2404,0,2.90E-05,-2.54E-05,4.85E-05
2404,1,1.70E-05,-2.04E-05,3.55E-05
2404,2,-1.54E-05,-1.71E-05,2.19E-06
2404,3,-4.79E-05,-1.44E-05,-4.73E-05
2404,4,-6.79E-05,-1.16E-05,-9.88E-05
2404,5,-7.61E-05,-9.67E-06,-0.000136853
2404,6,-7.79E-05,-8.87E-06,-0.000154914
2404,7,-7.56E-05,-6.70E-06,-0.000146389
2404,8,-7.28E-05,-2.89E-06,-0.000110889
2404,9,-7.74E-05,-8.03E-07,-7.12E-05
2404,10,-9.06E-05,-1.65E-06,-3.89E-05
2404,11,-0.00010574,-3.86E-06,-4.36E-06
2404,12,-0.000118361,-6.77E-06,2.92E-05
2404,13,-0.000129405,-1.07E-05,5.35E-05
2404,14,-0.000138799,-1.60E-05,7.09E-05
2404,15,-0.000141232,-2.31E-05,8.51E-05
2404,16,-0.000132042,-3.21E-05,9.81E-05
2404,17,-0.000110955,-4.14E-05,0.000110245
2404,18,-7.92E-05,-4.83E-05,0.000113412
2404,19,-4.48E-05,-5.09E-05,9.74E-05
2405,0,-2.32E-05,-4.97E-05,5.98E-05
2405,1,-2.02E-05,-4.68E-05,7.34E-06
2405,2,-2.84E-05,-4.39E-05,-4.41E-05
2405,3,-3.88E-05,-4.07E-05,-7.84E-05
2405,4,-4.74E-05,-3.62E-05,-9.25E-05
2405,5,-5.28E-05,-3.15E-05,-9.44E-05
2405,6,-5.31E-05,-2.78E-05,-9.20E-05
2405,7,-5.09E-05,-2.60E-05,-8.92E-05
2405,8,-5.21E-05,-2.57E-05,-8.81E-05
2405,9,-5.65E-05,-2.61E-05,-8.80E-05
2405,10,-5.49E-05,-2.58E-05,-9.02E-05
2405,11,-4.00E-05,-2.41E-05,-9.68E-05
2405,12,-2.16E-05,-2.24E-05,-0.000105599
2405,13,-1.69E-05,-2.16E-05,-0.000112249
2405,14,-3.16E-05,-1.95E-05,-0.000111532
2405,15,-5.78E-05,-1.58E-05,-0.000101041
2405,16,-7.92E-05,-1.39E-05,-8.78E-05
2405,17,-8.72E-05,-1.41E-05,-7.71E-05
2405,18,-8.50E-05,-1.42E-05,-6.68E-05
2405,19,-7.44E-05,-1.37E-05,-5.74E-05
2406,0,-5.91E-05,-1.40E-05,-4.91E-05
2406,1,-4.69E-05,-1.63E-05,-3.98E-05
2406,2,-3.89E-05,-2.08E-05,-3.17E-05
2406,3,-3.10E-05,-2.55E-05,-2.92E-05
2406,4,-2.28E-05,-2.80E-05,-3.21E-05
2406,5,-1.72E-05,-2.95E-05,-3.62E-05
2406,6,-1.40E-05,-3.13E-05,-3.94E-05
2406,7,-1.02E-05,-3.23E-05,-4.26E-05
2406,8,-6.66E-06,-3.15E-05,-4.51E-05
2406,9,-4.81E-06,-2.97E-05,-4.48E-05
2406,10,-2.16E-08,-2.72E-05,-4.24E-05
2406,11,1.19E-05,-2.38E-05,-4.02E-05
2406,12,2.77E-05,-2.03E-05,-3.79E-05
2406,13,3.89E-05,-1.76E-05,-3.28E-05
2406,14,3.91E-05,-1.55E-05,-2.79E-05
2406,15,3.12E-05,-1.39E-05,-3.27E-05
2406,16,2.65E-05,-1.46E-05,-4.98E-05
2406,17,3.01E-05,-1.82E-05,-6.85E-05
2406,18,3.35E-05,-2.17E-05,-7.66E-05
2406,19,2.46E-05,-2.36E-05,-7.09E-05
2407,0,-6.58E-06,-2.48E-05,-5.39E-05
2407,1,-5.18E-05,-2.46E-05,-3.58E-05
2407,2,-8.71E-05,-2.30E-05,-2.95E-05
2407,3,-0.000108742,-2.29E-05,-3.19E-05
2407,4,-0.000121959,-2.45E-05,-3.43E-05
2407,5,-0.000121274,-2.54E-05,-3.76E-05
2407,6,-0.000111446,-2.57E-05,-3.84E-05
2407,7,-0.000103978,-2.64E-05,-3.16E-05
2407,8,-0.000101402,-2.73E-05,-2.09E-05
2407,9,-0.000103077,-2.82E-05,-1.36E-05
2407,10,-0.000110024,-3.00E-05,-1.58E-05
